gene_id	SRR1039508	SRR1039509	SRR1039512	SRR1039513	SRR1039516	SRR1039517	SRR1039520	SRR1039521
ENSG00000301479.1	3.088	2.136	4.527	1.442	8.367	0	4.949	1.404
ENSG00000301480.1	0	0	0	0	0	0	0	0
ENSG00000301481.1	0	0	0	0	0	0	0	0
ENSG00000301482.1	2.81	6.636	5.855	2.005	15.038	6.462	6.604	4.598
ENSG00000301483.1	0	0	0	0	0	0	1	0
ENSG00000301484.1	1	2	0	0	1	0	0	0
ENSG00000301485.1	0	0	0	0	0	0	0	0
ENSG00000301486.1	0	0	0	1.959	0	2.302	1.486	0
ENSG00000301487.1	0	0	0	0	0	0	0	0
ENSG00000301488.1	2.061	2.604	4.552	1.2	5.473	5.051	1.494	2.525
ENSG00000301489.1	0	0	0	0	0	0	0	0
ENSG00000301490.1	0	0	0	0	0	0	0	0
ENSG00000301491.1	0	0	0	0	0	0	0	0
ENSG00000301492.1	0	1	0	0	0	0	0	1
ENSG00000301493.1	0	0	0	0	0	0	0	0
ENSG00000301494.1	0	1.146	6.644	0	4.079	0	1.342	3.783
ENSG00000301495.1	0	0	0	0	0	1.004	0	0
ENSG00000301496.1	0	0	0	0	0	0	0	0
ENSG00000301497.1	0	0	1	0	1.116	0	0	0
ENSG00000301498.1	0	0	0	0	0	0	0	0
ENSG00000301499.1	4.999	1	3.998	3.725	7.319	13.042	3.317	8.028
ENSG00000301500.1	1	0	0	0	0	0	0	0
ENSG00000301501.1	0	0	0	0	2	0	0	0
ENSG00000301502.1	1.477	0	1.009	2	0	2.001	0	1.059
ENSG00000301503.1	0	0	0	0	0	0	0	0
ENSG00000301504.1	0	1	2	1	0	4	1	1
ENSG00000301505.1	0	0	1	0	0	0	0	0
ENSG00000301506.1	0	0	0	0	0	0	0	0
ENSG00000301507.1	0	0	0	0	0	0	0	0
ENSG00000301508.1	35	19	106.021	24.107	47	17.026	30.005	9
ENSG00000301509.1	0	0	0	0	0	0	0	0
ENSG00000301510.1	2.356	0	3.706	0	2.055	5.93	2	1.016
ENSG00000301511.1	0	0	0	0	0	0	0	0
ENSG00000301512.1	3.015	0	3.066	1.023	4.985	0	2.43	1.013
ENSG00000301513.1	0	0	0	0	0	1	0	0
ENSG00000301514.1	0	0	0	0	0	0	0	0
ENSG00000301515.1	1	2.003	1	0	3.974	1.194	3.054	1.015
ENSG00000301516.1	0	2.058	0	1.998	1.004	1.984	0	3.261
ENSG00000301517.1	0	0	0	1	1	1	0	0
ENSG00000301518.1	0	2.582	0	3.505	1.076	1.611	0.842	1.556
ENSG00000301519.1	0	0	0	0	0	0	0	0
ENSG00000301520.1	0	1	0	0	1	1	0	0
ENSG00000301521.1	0	1	0	0	1	0	0	1
ENSG00000301522.1	0	0	0	0	2	1	0	0
ENSG00000301523.1	2.296	2.241	1	0	2.427	0	1.704	0
ENSG00000301524.1	0	0	0	0	0	0	0	0
ENSG00000301525.1	1.045	1.067	1.065	8.91	0	1.001	4.525	0.967
ENSG00000301526.1	1	4	0	0	0	1	1	3
ENSG00000301527.1	0	0	0	0	0	0	0	0
ENSG00000301528.1	0	0	0	0	0	0	0	0
ENSG00000301529.1	0	0	0	0	0	1	0	0
ENSG00000301530.1	0	0	0	0	0	0	0	0
ENSG00000301531.1	0	0	0	0	0	0	0	0
ENSG00000301532.1	0	0	0	0	0	0	0	0
ENSG00000301533.1	3	3.215	10.547	5.045	4	9	9.679	11.458
ENSG00000301534.1	0	0	0	0	0	0	0	0
ENSG00000301535.1	0	0	0	0	0	0	0	0
ENSG00000301536.1	0	0	0	0	0	0	0	0
ENSG00000301537.1	0	0	0	0	0	0	0	0
ENSG00000301538.1	0	0	0	0	0	0	0	0
ENSG00000301539.1	0	0	0	0	0	0	0	0
ENSG00000301540.1	0	0	0	0	0	0	0	0
ENSG00000301541.1	0	0	0	0	1.106	0	0	0
ENSG00000301542.1	0	0	0	0	0	0	0	0
ENSG00000301543.1	0	0	0	0	0	0	0	0
ENSG00000301544.1	0	0	1	1	0	1	1	0
ENSG00000301545.1	0	0	0	0	0	0	0	1
ENSG00000301546.1	0	0	0	0	3	1	1	0
ENSG00000301547.1	0	0	0	0	0	0	0	0
ENSG00000301548.1	18.129	8.277	14.402	15.331	20.59	18.872	11.931	16.384
ENSG00000301549.1	0	0	0	0	0	1.01	0	0
ENSG00000301550.1	0	0	0	0	0	0	0	0
ENSG00000301551.1	0	2	0	0	0	1	0	0
ENSG00000301552.1	0	0	0	0	0	0	0	0
ENSG00000301553.1	0	0	0	0	0	0	0	0
ENSG00000301554.1	6.232	0	4.365	3.157	10.046	4.519	3.304	1.042
ENSG00000301555.1	0	0	0	0	0	0	0	0
ENSG00000301556.1	0	0	0	0	0	0	0	0
ENSG00000301557.1	0	0	0	0	0	0	0	0
ENSG00000301558.1	0	0	0	0	0	0	0	0
ENSG00000301559.1	0	0	0	0	0	0	0	0
ENSG00000301560.1	0	0	0	0	0	0	0	0
ENSG00000301561.1	0	2	1	0	0	1	1	0
ENSG00000301562.1	4.99	3.996	11.077	5.772	7.901	5.347	6.012	2.395
ENSG00000301563.1	0	0	0	0	0	0	0	0
ENSG00000301564.1	0	0	0	0	0	0	0	0
ENSG00000301565.1	33.758	21.468	7.823	9.285	23.648	10.693	23.551	20.641
ENSG00000301566.1	0	0	0	0	0	0	0	0
ENSG00000301567.1	8.816	3	1.109	0	6	5	1	1
ENSG00000301568.1	0	0	0	0	0	0	0	0
ENSG00000301569.1	0	0	0	0	0	0	0	0
ENSG00000301570.1	0	0	0	0	0	0	0	0
ENSG00000301571.1	0	0	1	1	0	0	1	0
ENSG00000301572.1	0	0	0	0	0	0	0	0
ENSG00000301573.1	0	0	0	0	15.826	29.485	2.955	0
ENSG00000301574.1	0	0	0	0	0	0	0	0
ENSG00000301575.1	0	0	1.982	0	0	3.051	1.712	0
ENSG00000301576.1	0	0	0	0	0	0	0	0
ENSG00000301577.1	0	0	0	0	0	0	0	0
ENSG00000301578.1	0	0	0	0	0	0	0	0
ENSG00000301579.1	0	0	0	0	0	0	0	0
ENSG00000301580.1	0	0	0	0	0	0	0	0
ENSG00000301581.1	0	0	0	0.925	1.173	2.534	1.05	1.018
ENSG00000301582.1	5.265	2.856	4.065	0	6.106	3.652	4.215	4.376
ENSG00000301583.1	0	0	0	0	0	0	0	0
ENSG00000301584.1	0	0	0	0	0	0	0	0
ENSG00000301585.1	1.025	0	0	2.092	0	1.983	0	0
ENSG00000301586.1	1	0	1	0	0	0	0	0
ENSG00000301587.1	6.775	6.686	0	0	0	0	0	0
ENSG00000301588.1	0	0	2.533	1	1.003	1.019	0	0
ENSG00000301589.1	4.999	6.863	26.903	3.095	25.551	10	5	5.688
ENSG00000301590.1	0	0	0	0	0	0	0	0
ENSG00000301591.1	0	0	0	0	0	0	0	0
ENSG00000301592.1	0	0	0	0	0	0	0	0
ENSG00000301593.1	1.698	0	2.273	0	0	0	0	0
ENSG00000301594.1	0	0	0	0	0	0	0	0
ENSG00000301595.1	0	0	0	0	0	0	0	0
ENSG00000301596.1	1	1.001	0	0	0	1	0	0
ENSG00000301597.1	0	0	0	0	0	0	0	0
ENSG00000301598.1	0	0	0	0	0	0	0	0
ENSG00000301599.1	0	0	0	0	0	0	0	0
ENSG00000301600.1	0	0	0	0	0	0	0	0
ENSG00000301601.1	0	0	0	0	0	0	0	0
ENSG00000301602.1	0	0	0	0	0	0	0	0
ENSG00000301603.1	0	0	0	0	0	0	0	0
ENSG00000301604.1	0	0	0	0	0	0	0	0
ENSG00000301605.1	2.566	0	9.134	0	7.716	6.703	9.804	2.439
ENSG00000301606.1	1	0	0	1	0	0	0	0
ENSG00000301607.1	0	0	1	2.82	3.021	1	2.006	0
ENSG00000301608.1	0	0	0	0	0	0	0	0
ENSG00000301609.1	0	0	0	0	0	0	0	0
ENSG00000301610.1	0	0	1	0	1	1	0	1
ENSG00000301611.1	27.065	27.125	24.849	15.451	50.206	70.975	29.646	49.186
ENSG00000301612.1	19.279	0	4.646	1.207	9.669	0	1.182	0
ENSG00000301613.1	0	0	0	0	0	0	0	0
ENSG00000301614.1	1.053	0	1.74	0	0	1.018	0	0
ENSG00000301615.1	0	0	0	0	0	0	0	0
ENSG00000301616.1	0	0	0	0	0	1	0	0
ENSG00000301617.1	0	0	0	0	1	0	0	0
ENSG00000301618.1	0	0	0	0	0	0	0	0
ENSG00000301619.1	0	0	1	0	0	0	0	0
ENSG00000301620.1	1	0	0	0	0	0	0	1
ENSG00000301621.1	0	0	0	0	0	0	0	0
ENSG00000301622.1	0	0	2	1	3	3	2	0
ENSG00000301623.1	0	1.005	0	0	0	0	0	0
ENSG00000301624.1	0	1	0	0	0	0	0	0
ENSG00000301625.1	0	0	0	0	1	0	0	0
ENSG00000301626.1	1.435	0	0	0	0	0	0	0
ENSG00000301627.1	0	14.272	4.259	5.53	4.51	7.633	5.063	4.126
ENSG00000301628.1	0	0	0	0	0	0	0	0
ENSG00000301629.1	0	1.485	0	1.102	1.703	0	1.179	2.18
ENSG00000301630.1	0	0	1	0	0	2.008	1	0
ENSG00000301631.1	0	1	0	0	0	0	0	0
ENSG00000301632.1	0	0	0	0	0	0	0	0
ENSG00000301633.1	0	0.942	1.001	0	0	0.798	0	0.997
ENSG00000301634.1	0	0	1	0	0	0	0	0
ENSG00000301635.1	0	0	0	0	0	0	0	0
ENSG00000301636.1	1	1.361	2	0	0	1	1	0
ENSG00000301637.1	0	0	0	0	0	0	0	0
ENSG00000301638.1	0	0	0	0	0	0	0	0
ENSG00000301639.1	10.035	12.064	15.702	4.011	16.008	16.194	11.583	7.024
ENSG00000301640.1	0	0	0	0	0	0	0	0
ENSG00000301641.1	1	0	0	0	1	0	0	0
ENSG00000301642.1	0	1	0	0	0	0	0	0
ENSG00000301643.1	0	0	0	0	0	0	0	0
ENSG00000301644.1	0	0	0	0	0	0	0	0
ENSG00000301645.1	0	0	0	0	0	0	0	0
ENSG00000301646.1	0	0	0.999	0	0	0	0	0
ENSG00000301647.1	0	0	0	0	0	0	0	0
ENSG00000301648.1	0	0	0	0	0	0	0	1
ENSG00000301649.1	0	0	0	0	2	0	0	0
ENSG00000301650.1	0	0	0	0	0	0	0	0
ENSG00000301651.1	0	0	0	0	0	0	0	0
ENSG00000301652.1	0	0	0	0	0	0	0	0
ENSG00000301653.1	3.984	1.976	2.034	1.053	1.213	5.622	2.308	4.171
ENSG00000301654.1	0	0	0	0	0	0	0	0
ENSG00000301655.1	0	0	0	0	0	0	0	0
ENSG00000301656.1	0	0	0	0	0	0	0	0
ENSG00000301657.1	0	0	0	0	0	0	0	0
ENSG00000301658.1	0	1	0	0	0	0	0	0
ENSG00000301659.1	0	0	0	0	1	0	0	0
ENSG00000301660.1	0	0	0	0	0	0	0	0
ENSG00000301661.1	0	0	0	0	0	0	0	0
ENSG00000301662.1	0	0	0	0	0	0	0	0
ENSG00000301663.1	0	0	0	0	0	0	0	0
ENSG00000301664.1	4.117	3.001	2.005	0	3.311	4.04	1	3
ENSG00000301665.1	0	12.699	9.952	1.642	16.102	15.517	1.435	10.975
ENSG00000301666.1	0	0	0	0	0	0	0	0
ENSG00000301667.1	0	0	0	0	0	0	0	0
ENSG00000301668.1	0	0	0	0	0	0	0	0
ENSG00000301669.1	0	0	0	0	0	0	0	1
ENSG00000301670.1	0	0	0	0	0	0	0	0
ENSG00000301671.1	0	0	0	0	0	0	0	0
ENSG00000301672.1	0	0	0	0	0	0	0	0
ENSG00000301673.1	0	0	0	0	0	0	0	0
ENSG00000301674.1	0.892	0	2.54	2.434	1.997	0.631	2.004	0
ENSG00000301675.1	0	0	0	0	0	0	0	0
ENSG00000301676.1	0	0	0	0	0	0	0	0
ENSG00000301677.1	0	0	0	0	0	0	0	0
ENSG00000301678.1	0	0	0	0	0	0	0	0
ENSG00000301679.1	0	0	1	0	0	0	0	0
ENSG00000301680.1	0	0	0	0	0	0	0	0
ENSG00000301681.1	2.123	0	0	0	0	0	0	0
ENSG00000301682.1	0	0	0	0	1.016	3.641	1.003	0
ENSG00000301683.1	4.003	0	2	0	0	1	2.77	0
ENSG00000301684.1	0	0	0	0	0	0	0	0
ENSG00000301685.1	0	0	0	0	0	0	0	0
ENSG00000301686.1	0	0	0	0	0	0	0	0
ENSG00000301687.1	0	2	3	1	0	0	0	1
ENSG00000301688.1	4.305	0	0	1.222	5.362	1.261	2.072	0
ENSG00000301689.1	12.328	2.97	9.654	5.128	3.017	7.655	11.178	8.359
ENSG00000301690.1	0	0	0	0	0	1.033	0	0
ENSG00000301691.1	2.006	5	7	2	1	6	5	7.074
ENSG00000301692.1	0	0	1.072	0	0	1.28	0	0
ENSG00000301693.1	0	0	1	1	1	0	0	1
ENSG00000301694.1	0	0	0	0	0	0	0	0
ENSG00000301695.1	0	0	0	0	0	0	0	0
ENSG00000301696.1	0	1	0	0	0	0	0	0
ENSG00000301697.1	0	0	1	0	1	0	3	1
ENSG00000301698.1	0	0	0	0	0	0	0	0
ENSG00000301699.1	1	1	0	0	1	0	0	0
ENSG00000301700.1	0	0	0	0	0	0	0	0
ENSG00000301701.1	0	0	0	0	0	0	1.933	0
ENSG00000301702.1	0	0	0	0	0	0	0	0
ENSG00000301703.1	0	0	0	0	0	0	0	0
ENSG00000301704.1	0	0	0	0	0	0	0	0
ENSG00000301705.1	2.533	2.747	0	0	1.417	1.025	0	0
ENSG00000301706.1	0	1	0	0	0	0	0	0
ENSG00000301707.1	0	0	0	0	0	0	0	0
ENSG00000301708.1	0	2.528	0	0	0	0	1.012	0
ENSG00000301709.1	12.792	9.388	29.437	16.15	28.609	23.03	12.112	22.256
ENSG00000301710.1	0	0	0	0	0	0	0	0
ENSG00000301711.1	0	0	0	0	0	0	0	0
ENSG00000301712.1	0	0	0	0	0	0	0	0
ENSG00000301713.1	0	0	0	0	0	0	0	0
ENSG00000301714.1	0	2.687	0.967	0	0	0	0	0
ENSG00000301715.1	1	0	0	0	0	0	0	0
ENSG00000301716.1	0	0	0	0	0	0	0	0
ENSG00000301717.1	3.004	0	4.012	0	1.005	0	1.002	4.019
ENSG00000301718.1	0	0	0	0	0	0	0	0
ENSG00000301719.1	7.734	8.83	10.359	1.662	10.652	22.725	2.379	13.401
ENSG00000301720.1	0	0	0	0	0	0	0	0
ENSG00000301721.1	2	2	2.754	1	1	1	1	2
ENSG00000301722.1	0	0	0	0	0	1	0	1
ENSG00000301723.1	0	3.768	0	0	0	3.658	4.873	0.854
ENSG00000301724.1	0	0	0	0	0	0	0	0
ENSG00000301725.1	0	0	0	0	0	1	0	0
ENSG00000301726.1	0	0	0	0	0	3	1	0
ENSG00000301727.1	0	0	0	0	0	0	0	0
ENSG00000301728.1	1	6	8	7	5.021	14.995	7	11
ENSG00000301729.1	0	1.002	0	0	0	1	1	0
ENSG00000301730.1	4.361	8.976	10.001	5	8.357	3.004	3	4
ENSG00000301731.1	1	0	0	0	1	0	0	0
ENSG00000301732.1	1.996	1	2	1	0	0	1	0
ENSG00000301733.1	0	0	0	0	0	0	0	0
ENSG00000301734.1	0	0	1	0	0	0	1	0
ENSG00000301735.1	0	0	0	0	0	0	0	0
ENSG00000301736.1	0	0	0	0	0	0	0	0
ENSG00000301737.1	0	0	0	0	0	0	0	0
ENSG00000301738.1	0	0	0	0	0	0	0	0
ENSG00000301739.1	0	0	0.957	0	0	0	0	0
ENSG00000301740.1	29.143	14.189	21.885	12.053	15.079	23.442	14.506	15.196
ENSG00000301741.1	0	0	0	0	0	0	0	0
ENSG00000301742.1	2.417	0	4.973	0	6.005	1.112	3.844	1.164
ENSG00000301743.1	0	0	1.481	0	0	0	0	0
ENSG00000301744.1	0	0	0	0	0.928	0	0	0
ENSG00000301745.1	1	2.131	0	0	2.774	0	0	0.986
ENSG00000301746.1	0	0	0	1	1	1	1	0.975
ENSG00000301747.1	0	0	0	0	0	0	0	0
ENSG00000301748.1	0	0	0	0	0	0	0	0
ENSG00000301749.1	1	0.996	0	0.999	0.998	0	0	0
ENSG00000301750.1	0	0	0	0	0	0	0	0
ENSG00000301751.1	1	0	0	0	0	0	0	0
ENSG00000301752.1	0	0	0	0	0	0	0	0
ENSG00000301753.1	0	0	0	0	1.813	0	0	2.902
ENSG00000301754.1	0	3	5	0	4	3.001	2	1
ENSG00000301755.1	0	0	0	0	0	0	0	0
ENSG00000301756.1	4.001	1.82	1.11	0	2.993	1.001	1.339	3.059
ENSG00000301757.1	0	0	1	0	1	1	0	0
ENSG00000301758.1	0	0	0	0	0	0	0	0
ENSG00000301759.1	1.373	0	1.522	1.466	0	2.785	4.446	0
ENSG00000301760.1	0	0	0	0	0	0	0	0
ENSG00000301761.1	553.403	491.971	246.1	149.331	101.496	114.361	637.884	663.43
ENSG00000301762.1	0	0	0	0	0	0	0	1
ENSG00000301763.1	0	0	0	0	0	0	0	0
ENSG00000301764.1	0	1	1	2	3.669	0	1.609	2.607
ENSG00000301765.1	0	0	0	0	0	0	0	0
ENSG00000301766.1	1	3.324	3.957	0	0.956	3.115	1.86	3.002
ENSG00000301767.1	3	1	3	2	4	0	1	0
ENSG00000301768.1	2.038	1.182	4.002	0	8.378	5.223	0.792	2.001
ENSG00000301769.1	0	0	1.016	1.009	3.835	5.122	3.454	1.183
ENSG00000301770.1	0	0	0	0	0	0	0	0
ENSG00000301771.1	0	0	0	0	0	0	0	0
ENSG00000301772.1	0	0	0	0	0	0	0	0
ENSG00000301773.1	0	0	0	0	0	0	0	0
ENSG00000301774.1	0	0	0	0	0	0	0	0
ENSG00000301775.1	0	0	0	0	0	1.004	1	0
ENSG00000301776.1	1.073	4.059	4.744	2.344	3.263	0.91	0	1.331
ENSG00000301777.1	0	0	0	0	0	0	0	0
ENSG00000301778.1	6.068	5.795	4.045	1.223	5.973	8.495	1.923	2.228
ENSG00000301779.1	0	0	0	0	0	0	0	0
ENSG00000301780.1	0	0	0	0	0	0	0	0
ENSG00000301781.1	0	0	0	0	0	0	0	0
ENSG00000301782.1	1	0	0	0	0	0	0	0
ENSG00000301783.1	5.178	1.002	1.053	0	2.936	1.001	1.873	1.011
ENSG00000301784.1	0	0	0	0	0	0	0	0
ENSG00000301785.1	0	0	0	0	0	0	0	0
ENSG00000301786.1	0	0	0	0	1	0	0	0
ENSG00000301787.1	20.504	22.341	3.449	0	0	3.262	10.98	6.965
ENSG00000301788.1	0	0	0	0	0	0	0	0
ENSG00000301789.1	1.584	0	2.444	0	0	0	0	0
ENSG00000301790.1	0	0	0	0	0	0	0	0
ENSG00000301791.1	0	0	0	0	0	0	0	0
ENSG00000301792.1	1.11	1	1.023	0.994	1.734	2.525	4.014	0
ENSG00000301793.1	2	0	0	0	0	1	0	2
ENSG00000301794.1	0	0	0	0	0	0	0	0
ENSG00000301795.1	0	0	0	0	0	0	0	0
ENSG00000301796.1	0	0	0	0	0	0	0	0
ENSG00000301797.1	0	0	0	0	0	0	0	0
ENSG00000301798.1	0	1.368	2.101	0	0	0	0	0
ENSG00000301799.1	0	0	0	0	0	0	0	0
ENSG00000301801.1	24.035	0	3.207	7.273	2.019	2	9.635	0
ENSG00000301802.1	1.001	1	1	2	0	1	0	0
ENSG00000301803.1	0	0	0	0	0	0	0	0
ENSG00000301804.1	3	1	4	0	1	1	1	1
ENSG00000301805.1	3.041	5.231	3.411	2.117	3.594	6.712	1.923	0
ENSG00000301806.1	0	0	0	0	0	0	0	0
ENSG00000301807.1	8.815	3.215	8.046	5.062	14.012	21.488	12.035	8.072
ENSG00000301808.1	3.821	6.692	0	3.642	12.124	5.2	2.408	5.52
ENSG00000301809.1	6.105	2.875	4.049	0	1.188	9.285	0	1.85
ENSG00000301810.1	1.402	2.033	5.968	0	4.338	8.196	5.083	1.063
ENSG00000301811.1	0	0	0	0	0	0	0	0
ENSG00000301812.1	4	1	1	1	1	1	0	2
ENSG00000301813.1	0	0	0	1	0	0	0	0
ENSG00000301814.1	0	0	1.038	0	0	1.057	0	0
ENSG00000301815.1	1	0	0	0	1	0	0	0
ENSG00000301816.1	0	0	0	0	0	0	0	0
ENSG00000301817.1	0.86	0	0	0	0	0	0	0
ENSG00000301818.1	0	0	0	0	0	0	0	0
ENSG00000301819.1	0	0	0	0	0	0	0	0
ENSG00000301820.1	2.064	1.224	1.047	0	0	1.051	1.049	0
ENSG00000301821.1	3.037	1.418	3.506	0	0	0	2.072	0
ENSG00000301823.1	0	0	0	0	0	1.002	0	0
ENSG00000301824.1	0	0	0	0	0	0	0	0
ENSG00000301825.1	0	0	0	0	1	2	0	0
ENSG00000301826.1	0	0	0	0	0	0	0	0
ENSG00000301827.1	0	0	0	0	0	0	0	0
ENSG00000301828.1	0	1.037	0	0	0.883	2.005	0.93	0
ENSG00000301830.1	0	0	0	0	0	0	0	0
ENSG00000301831.1	0	0	0	0	1	2.132	0	2
ENSG00000301832.1	36.683	20.398	30.321	6.057	39.629	50.41	23.974	18.295
ENSG00000301833.1	4	4	12	0	5	8	1	2
ENSG00000301834.1	0	2.435	0	1.561	2.054	3.217	0	1.348
ENSG00000301835.1	0	0	0	0	0	0	0	0
ENSG00000301836.1	1.164	1.003	2.146	0	3.926	1.001	1.06	0
ENSG00000301837.1	0	0	0	0	0	0	1	1
ENSG00000301838.1	1	0	0	0	0	0	0	0
ENSG00000301839.1	0	0	0	0	0	0	0	0
ENSG00000301840.1	0	0	11	0	0	0	5	0
ENSG00000301841.1	0	0	0	0	0	0	0	0
ENSG00000301842.1	5.036	0	3.313	0	4.288	5.809	4.116	2.109
ENSG00000301843.1	0	0	6.698	0	4.515	1.007	1.369	3.733
ENSG00000301844.1	0	0	0	0	0	0	0	0
ENSG00000301845.1	1	0	0	0	1.478	1	0	1
ENSG00000301846.1	1	0	1	2	0	0	0	1
ENSG00000301847.1	0	0	0	0	0	0	0	0
ENSG00000301848.1	0	0	0	0	0	0	0	0
ENSG00000301849.1	0	0	0	0	0	0	0	0
ENSG00000301850.1	0	0	0	0	0	0	0	0
ENSG00000301851.1	6.174	1.256	1.564	3.544	3.091	7.472	3.346	5.948
ENSG00000301852.1	1.887	1.137	1.435	1.116	0	0.826	3.527	0
ENSG00000301853.1	0	0	0	0	0	0	0	0
ENSG00000301854.1	0	0	0	0	0	0	1	0
ENSG00000301855.1	0	0	0	0	0	0	0	0
ENSG00000301856.1	0	0	0	0	0	0	0	0
ENSG00000301857.1	0	0	0	0	2.016	1.005	0	0
ENSG00000301858.1	0	0	0	0	0	0	0	0
ENSG00000301859.1	0	0	0	0	0	0	1	0
ENSG00000301860.1	0	0	0	0	0	0	0	0
ENSG00000301861.1	0	0	0	0	0	1	0	0
ENSG00000301862.1	0	0	0	0	0	0	0	0
ENSG00000301863.1	0	0	1	0	0	0	0	0
ENSG00000301864.1	0	0	0	0	0	0	0	0
ENSG00000301865.1	0	0	0	0	0	0	0	0
ENSG00000301866.3	2	1	1	1	0	1	4	4
ENSG00000301867.1	0	0	0	0	0	0	0	0
ENSG00000301868.1	0	0	0	0	0	0	0	0
ENSG00000301869.1	1	0	1	0	1	0	0	0
ENSG00000301870.1	0	0	0	0	0	0	0	0
ENSG00000301871.1	0	0	1	0	0	0	0	0
ENSG00000301872.1	0	0	0	0	0	0	0	0
ENSG00000301873.1	0	0	2	0	0	0	0	0
ENSG00000301874.1	3	2	4	2	2	0	1	0
ENSG00000301875.1	0	0	0	0	0	0	0	0
ENSG00000301876.1	0	0	0	2.011	0	8.389	0	1.007
ENSG00000301877.1	5	2.314	3	0	3	0	12.833	2.259
ENSG00000301878.1	27.86	21.157	29.703	17.434	37.925	40.788	24.472	24.778
ENSG00000301879.1	0	0	0	0	0	0	0	0
ENSG00000301880.1	8.641	23.708	22.082	8.939	26.783	24.971	11.751	20.751
ENSG00000301881.1	0	0	0	0	0	0	0	0
ENSG00000301882.1	0	0	0	0	0	0	0	0
ENSG00000301883.1	6.015	5	7	1	4	3	3.012	5
ENSG00000301884.1	3.001	3.002	3.004	1	1	2	1.004	2.006
ENSG00000301885.1	0	0	0	0	0	0	0	0
ENSG00000301886.1	0	1	0	1	0	0	0	0
ENSG00000301887.1	0	0	0	0	0	1	0	0
ENSG00000301888.1	0	0	0	0	0	0	0	0
ENSG00000301889.1	12	3	17.173	3	11	8	13	3
ENSG00000301891.1	0	0	0	0	0	0	0	0
ENSG00000301892.1	0	0	0	0	0	0	0	0
ENSG00000301893.1	0	2.921	2.257	1.993	2.125	1.224	2.494	1.396
ENSG00000301894.1	0	0	0	0	0	0	0	0
ENSG00000301895.1	0	0	0	0	0	0	0	0
ENSG00000301896.1	1	0	0	0	0	0	0	0
ENSG00000301897.1	1	1	3.283	0	3.552	2.065	1.001	3.183
ENSG00000301898.1	0	0	0	0	0	0	0	0
ENSG00000301899.1	0	0	0	0	1	0.999	0	0
ENSG00000301900.1	0	0	1.771	1.949	4.644	0	3.947	1.16
ENSG00000301901.1	0	0	3	0	2.941	1	2	0
ENSG00000301902.1	1	9	1	3	3	15	1	7
ENSG00000301903.1	1	3	2	0	3	1	0	2
ENSG00000301904.1	0	0	0	0	0	0	0	0
ENSG00000301905.1	0	0	0	0	0	0	0	0
ENSG00000301906.1	0	0	0	0	0	0	0	0
ENSG00000301907.1	0	0	0	0	0	0	0	0
ENSG00000301908.1	0	0	0	0	0	0	0	0
ENSG00000301909.1	0	0.933	0.968	0.79	1.021	1.323	0	0.999
ENSG00000301910.1	1.001	0.959	2	1.977	0	0	1	0
ENSG00000301911.1	0	0	0	0	0	0	0	0
ENSG00000301912.1	0	0	0	0	0	1	1	2
ENSG00000301913.1	1	0	0	0	0	0	0	0
ENSG00000301914.1	0	1	0	0	0	1	0	2
ENSG00000301915.1	2	1	2	0	1	2	0	0
ENSG00000301916.1	0	3.066	1.007	1.007	1.009	1.011	0	1.016
ENSG00000301917.1	0	0	0	0	0	6.962	1.671	0
ENSG00000301918.1	0	0	1	0	0	1	0	0
ENSG00000301919.1	1.04	2.952	0	0	1.451	1.003	1.595	0.998
ENSG00000301920.1	0	0	0	0	0	0	0	0
ENSG00000301921.1	0	0	0	0	0	0	0	0
ENSG00000301922.1	0	0	0	0	0	0	0	0
ENSG00000301923.1	1	1	2	0	0	1	5	0
ENSG00000301924.1	0	0	0	0	0	0	1	0
ENSG00000301925.1	0	0	0	0.995	0	1.027	0	0
ENSG00000301926.1	0	0	0	0	0	0	0	0
ENSG00000301927.1	0	0	0	2.005	0	0	0	0
ENSG00000301928.1	0	0	0	0	0	0	0	0
ENSG00000301929.1	0	0	1	0	0	2	0	0
ENSG00000301930.1	0	0	0	0	0	0	0	0
ENSG00000301931.1	0	0	1	0	0	0	0	0
ENSG00000301932.1	0	0	0	0	0	0	0	0
ENSG00000301933.1	1	0	3	1	0	2	1	0
ENSG00000301934.1	0	0	0	0	0	0	0	0
ENSG00000301935.1	0	0	0	0	0	0	0	0
ENSG00000301936.1	0	0	0	2	5	2	0	0
ENSG00000301937.1	0	0	0	0	0	0	0	0
ENSG00000301938.1	0	0	0	0	0	0	0	0
ENSG00000301939.1	0	0	0	0	0	0	0	0
ENSG00000301940.1	1	0	0	0	0	0.949	0	0
ENSG00000301941.1	0	0	0	0	0	0	0	0
ENSG00000301942.1	0	0	0	0	0	0	0	0
ENSG00000301943.1	0	0	0	0	0	0	0	0
ENSG00000301944.1	0	0	0	0	0	0	0	0
ENSG00000301945.1	0	0	0	0	0	0	0	0
ENSG00000301946.1	0	0	0	0	0	0	0	0
ENSG00000301947.1	0	0	1	0	0	0	0	0
ENSG00000301948.1	1	0	1	0	2.091	1	0	1
ENSG00000301949.1	0	1.047	0	0	0	0	1.977	0
ENSG00000301950.1	0	0	0	0	0	0	0	0
ENSG00000301951.1	0.837	0	0	0	0	0	0	0
ENSG00000301952.1	0	0	0	0	0	0	0	0
ENSG00000301953.1	0	0	0	0	0	0	0	0
