ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0006470	protein dephosphorylation	68	0.527456861851482	1.73784588917067	0.0011355531432519	0.0354330181223009	0.0301285976467772	2278	tags=31%, list=14%, signal=27%	1843/5500/8555/1847/85464/1845/5781/5495/5795/5516/5536/5499/5782/54949/5802/26469/5791/9150/5780/23371/9108
GO:0043500	muscle adaptation	83	0.497757066807173	1.6843418558839	0.0011172258169744	0.0354330181223009	0.0301285976467772	1908	tags=29%, list=12%, signal=26%	28999/54206/2308/8013/9475/29995/8837/2309/6093/488/4205/114907/5468/51778/5465/5159/7133/1605/2660/8678/1535/817/32/9150
GO:0044282	small molecule catabolic process	297	0.375098472603231	1.48076373309544	0.00113620558922168	0.0354330181223009	0.0301285976467772	2842	tags=28%, list=17%, signal=24%	84532/8660/2744/10157/18/102724560/7263/2752/51181/1374/35/5625/3667/3952/23576/875/4245/5019/4357/55862/4329/8659/137872/3939/3176/219/256356/5465/587/9583/36/23417/56922/6470/221/219743/2746/1737/11057/23175/1632/128/10413/23464/1891/2108/10999/132789/217/64900/4860/51302/2526/8578/32/5467/2639/3030/80896/125061/3712/2710/207/23659/55258/79644/55902/10449/4041/64087/3028/51540/171586/390916/3098/3099/10840/1036/51071/3032/197257/5236/34/594
GO:0050926	regulation of positive chemotaxis	23	-0.65539122544563	-1.90935030991131	0.001146014552622	0.0355392557631548	0.0302189312199767	1667	tags=39%, list=10%, signal=35%	5228/2277/7424/7422/4088/3673/1901/2255/6387
GO:1900024	regulation of substrate adhesion-dependent cell spreading	55	0.556578047597231	1.77731223122106	0.00116902917788511	0.0360515609246681	0.0306545428867652	1651	tags=31%, list=10%, signal=28%	10630/91663/4739/55604/23189/55679/10979/81/2316/80005/5881/23603/1398/9270/3690/3611/5879
GO:0045913	positive regulation of carbohydrate metabolic process	67	0.535623466311961	1.76345476032668	0.00118767517509114	0.0361725435022026	0.0307574140389833	1181	tags=22%, list=7%, signal=21%	4837/2308/8660/5562/51422/195827/3667/2475/5255/10580/5465/5663/79660/3091/5499
GO:0033627	cell adhesion mediated by integrin	60	-0.484383938349766	-1.74045060137809	0.00119250143413855	0.0361725435022026	0.0307574140389833	958	tags=20%, list=6%, signal=19%	3696/6423/5328/7042/1307/3673/2131/3976/4856/8613/22801/7412
GO:0070527	platelet aggregation	57	0.540511449974432	1.7378229500412	0.00119184261813699	0.0361725435022026	0.0307574140389833	2477	tags=49%, list=15%, signal=42%	10630/114897/7094/7414/10627/10398/3315/60/2316/928/71/5156/84959/3717/4627/5478/3690/3611/3570/11117/1192/50848/81542/10019/5578/10867/4067/5291
GO:0042743	hydrogen peroxide metabolic process	31	0.638533861196088	1.80992575780198	0.00120004237372219	0.0362034522637602	0.0307836956737431	1937	tags=39%, list=12%, signal=34%	2878/6774/847/2876/65018/4129/9588/1535/5879/10935/6648/7837
GO:0048146	positive regulation of fibroblast proliferation	49	-0.522604832796768	-1.7817228356103	0.00121683819810056	0.0365117234467903	0.0310458178109981	556	tags=20%, list=3%, signal=20%	57124/183/3725/3976/2255/1021/1019/56034/7472/1026
GO:0034599	cellular response to oxidative stress	229	0.40127151117366	1.54859729176845	0.00122611502652539	0.0365922823238839	0.0311143168021496	2468	tags=28%, list=15%, signal=24%	2308/7225/5562/2309/2861/5598/2054/154807/55829/388/488/4217/84883/10550/5311/2643/5587/2936/847/2119/2876/84557/10516/5156/29920/3297/1072/65018/79899/5536/3091/120892/4891/10645/50640/27/221/7128/8454/6505/4233/7168/8678/5478/55139/5970/10935/6648/59338/11235/79956/4669/2021/4779/1965/406/207/5074/10105/80310/8428/51526/5371/8877/29957
GO:0022904	respiratory electron transport chain	107	0.468102059069581	1.64599853331887	0.00126076257461403	0.0374250965330614	0.0318224564287606	5061	tags=54%, list=31%, signal=38%	5339/84883/7384/65018/4540/54949/2108/4519/4718/29103/6648/1346/4719/83943/4694/23788/1347/4541/4729/4513/9997/10975/4697/54205/4514/4536/51103/4535/4539/6392/6391/4695/23369/9377/7386/92014/4712/4538/10514/4701/1537/6622/1351/29796/4698/4537/4708/4702/6390/4715/6389/1337/4723/107075310/27069/51142/790955/4706
GO:0016482	cytosolic transport	134	0.444952499782836	1.61989666112855	0.00129852987372957	0.0381481189710416	0.0324372404149372	2856	tags=33%, list=17%, signal=27%	6272/22836/3799/4133/55062/10749/8934/26115/219931/80148/55111/120892/27131/25963/27147/23258/8218/10228/79585/65977/9907/55207/5870/30845/10097/55773/2580/83874/1201/7874/8499/53916/84910/7109/164/55658/160/23095/144717/63893/9341/7813/143187/150368
