gene_id	gene_name	SYMBOL	ENTREZID	baseMean	log2FoldChange	padj
ENSG00000162426.18	SLC45A1	SLC45A1	50651	178.66230045506	1.31168753765589	3.44821447528643e-12
ENSG00000107104.23	KANK1	KANK1	23189	1357.90876426082	1.25079048528364	4.78286186538281e-12
ENSG00000161647.21	MPP3	MPP3	4356	168.406999488817	1.73554149005647	6.2208885376813e-12
ENSG00000205364.6	MT1M	MT1M	4499	61.3908097835572	3.06036065220892	6.75129713970196e-12
ENSG00000083223.20	TUT7	TUT7	79670	1554.34915574111	1.1135748179903	8.33621632051702e-12
ENSG00000174437.20	ATP2A2	ATP2A2	488	10646.1329821861	1.28057370437114	8.34324849695613e-12
ENSG00000253276.5	CCDC71L	CCDC71L	168455	1141.89510441399	1.07356599413704	1.13679007241558e-11
ENSG00000138166.8	DUSP5	DUSP5	1847	405.951719210683	1.27183368952014	1.41708916340193e-11
ENSG00000174697.7	LEP	LEP	3952	121.372375253404	2.84094245047548	1.41833944714934e-11
ENSG00000153904.22	DDAH1	DDAH1	23576	3097.51231175709	1.26144443091685	1.4437883712259e-11
ENSG00000009413.18	REV3L	REV3L	5980	8649.17419491867	1.15585532198198	1.45905451277192e-11
ENSG00000154262.15	ABCA6	ABCA6	23460	3498.46479767288	1.03806685330367	1.47698688849057e-11
ENSG00000176971.4	FIBIN	FIBIN	387758	2671.29822363349	1.26871378212017	1.65240630799823e-11
ENSG00000108960.11	MMD	MMD	23531	1783.38205409323	1.76406045021656	1.81747354239356e-11
ENSG00000138615.8	CILP	CILP	8483	863.802830756991	1.37445070146257	2.02407121809856e-11
ENSG00000172465.16	TCEAL1	TCEAL1	9338	461.076567820554	1.02221131024886	2.44206850489933e-11
ENSG00000072163.22	LIMS2	LIMS2	55679	688.014919966938	1.41948385839596	2.99562742074156e-11
ENSG00000106034.20	CPED1	CPED1	79974	2513.53962633284	1.11427354302803	3.06091166079755e-11
ENSG00000164104.14	HMGB2	HMGB2	3148	1085.33475261756	1.25252831500226	3.16717119594429e-11
ENSG00000189058.11	APOD	APOD	347	488.820654830623	1.06334468056763	3.34271130175607e-11
ENSG00000160200.20	CBS	CBS	875	340.273047276888	1.07549596626143	3.5489355607155e-11
ENSG00000160200.20	CBS	LOC102724560	102724560	340.273047276888	1.07549596626143	3.5489355607155e-11
ENSG00000183570.19	PCBP3	PCBP3	54039	191.079853524267	1.72703349700127	6.0152645938057e-11
ENSG00000177706.11	FAM20C	FAM20C	56975	2087.86284872706	1.10750174860843	6.91311979207679e-11
ENSG00000117602.15	RCAN3	RCAN3	11123	355.594296827908	1.1378169364452	1.03898883785227e-10
ENSG00000137880.7	GCHFR	GCHFR	2644	84.1172791606227	1.75005233680494	1.10803629037673e-10
ENSG00000025708.16	TYMP	TYMP	1890	209.45978989767	1.53493692173954	1.19344124354186e-10
ENSG00000067082.17	KLF6	KLF6	1316	3305.77695674196	1.04312773831076	1.31150265384327e-10
ENSG00000168994.15	PXDC1	PXDC1	221749	1548.98891275642	1.38764602180875	1.63657464202649e-10
ENSG00000196616.17	ADH1B	ADH1B	125	47019.098398986	1.10685307987376	1.69277574681936e-10
ENSG00000163017.16	ACTG2	ACTG2	72	1187.92061277272	1.72236026974171	1.9783251994112e-10
ENSG00000214944.12	ARHGEF28	ARHGEF28	64283	644.832164927453	1.08689884767653	2.31228309190912e-10
ENSG00000165030.7	NFIL3	NFIL3	4783	1467.84937645217	1.14410370732657	3.89402936470367e-10
ENSG00000085117.15	CD82	CD82	3732	2387.70411580298	1.25817155061244	4.28908624867516e-10
ENSG00000158716.11	DUSP23	DUSP23	54935	163.039066967135	1.28435832194963	7.30876809197941e-10
ENSG00000150938.12	CRIM1	CRIM1	51232	11867.5351238436	1.05634875322778	8.40586806370943e-10
ENSG00000176928.9	GCNT4	GCNT4	51301	473.059882298517	1.72071520018254	9.40026676617759e-10
ENSG00000270885.3	RASL10B	RASL10B	91608	156.561504051053	1.26532868785617	1.02474310372837e-09
ENSG00000081320.14	STK17B	STK17B	9262	1545.37842152118	1.03443318193458	1.24569943993284e-09
ENSG00000244165.3	P2RY11	P2RY11	5032	127.293014763251	1.53409913908798	1.58966236789847e-09
ENSG00000134294.16	SLC38A2	SLC38A2	54407	20754.8526525976	1.11475016860284	2.04342770585748e-09
ENSG00000097096.12	SYDE2	SYDE2	84144	296.163917755207	1.34397112739037	2.15413955086353e-09
ENSG00000074590.15	NUAK1	NUAK1	9891	417.230837141533	1.39882236732124	2.24340805285491e-09
ENSG00000116194.15	ANGPTL1	ANGPTL1	9068	291.458329476175	2.01107275486563	2.49023252833235e-09
ENSG00000245812.6	LINC02202	LINC02202	101927740	233.87620640308	2.03182844660392	2.79385351552907e-09
ENSG00000155324.12	GRAMD2B	GRAMD2B	65983	874.93815573517	1.13310484803109	3.02326063601706e-09
ENSG00000081052.15	COL4A4	COL4A4	1286	194.740875262046	1.51321313802075	3.47727369472484e-09
ENSG00000166979.15	EVA1C	EVA1C	59271	142.416214193977	1.36548232656525	3.53047754651543e-09
