gene_id	gene_name	gene_type	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000178695.6	KCTD12	protein_coding	2693.78043058005	-2.50509202283454	0.140644010603881	-17.8115798325038	5.7464701726191e-71	5.29479761705124e-68
ENSG00000119139.23	TJP2	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	5839.82315609322	2.04358113880552	0.116035902584792	17.611627895187	2.00592175388549e-69	1.76024409907627e-66
ENSG00000163661.6	PTX3	protein_coding	10045.4891590959	2.28967170421379	0.130482017687024	17.5477950510071	6.18343903312486e-69	5.17947338647386e-66
ENSG00000106484.17	MEST	protein_coding;retained_intron;nonsense_mediated_decay	959.680476236023	-2.04985212201846	0.117019687705977	-17.5171559777951	1.05993191427005e-68	8.49235883311669e-66
ENSG00000124762.17	CDKN1A	protein_coding;protein_coding_CDS_not_defined	8245.09561762943	-0.995618287686307	0.0568482246558821	-17.513621466863	1.12785038534617e-68	8.66001120881634e-66
ENSG00000148848.16	ADAM12	protein_coding;protein_coding_CDS_not_defined	1391.20771791697	-1.83526743736887	0.106050120434762	-17.3056610388091	4.26359446925457e-67	3.14278075517693e-64
ENSG00000198624.15	CCDC69	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	2108.59511562471	2.93465181927457	0.170932315387987	17.1685021209326	4.57063204510104e-66	3.23952335873546e-63
ENSG00000108821.16	COL1A1	protein_coding;retained_intron;nonsense_mediated_decay	103433.14110343	-1.2831014666595	0.074954294944454	-17.1184515525142	1.08113037901932e-65	7.37891504613629e-63
ENSG00000162616.11	DNAJB4	protein_coding;protein_coding_CDS_not_defined	1532.49731603585	1.39669529593718	0.0818718884195814	17.0595221741964	2.96974377392776e-65	1.95451565235503e-62
ENSG00000145685.16	LHFPL2	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	2060.63470128502	-1.21708860246165	0.072029264409749	-16.8971405224697	4.72259747697766e-64	3.00096642433601e-61
ENSG00000154930.17	ACSS1	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	692.538637072728	1.88715871438367	0.113204191601351	16.670396101845	2.15163986691037e-62	1.32168064891414e-59
ENSG00000163431.16	LMOD1	protein_coding	6979.1426476562	1.18585230897315	0.0714210120088211	16.6036895252435	6.55358033166037e-62	3.89578639844637e-59
ENSG00000136478.11	TEX2	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	3767.98288707355	1.48096413411455	0.0893593815849924	16.5731242522752	1.09011699065893e-61	6.27771121995714e-59
ENSG00000253368.6	TRNP1	protein_coding	1108.65154545163	2.01764021729653	0.122016157387905	16.535844600336	2.0251954897604e-61	1.13091825713044e-58
ENSG00000139132.17	FGD4	nonsense_mediated_decay;protein_coding;protein_coding_CDS_not_defined;retained_intron	1227.44997241257	2.10566535785277	0.127577262528371	16.5050206919474	3.3761733170197e-61	1.82988593782468e-58
ENSG00000163884.6	KLF15	protein_coding;protein_coding_CDS_not_defined	616.733057223271	4.48268466837714	0.272693067964426	16.4385721347414	1.01277066683174e-60	5.33238224239297e-58
ENSG00000162407.11	PLPP3	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	26374.3705491078	-0.977635318882009	0.0595373124651774	-16.4205483654274	1.36329077539137e-60	6.97853400247562e-58
ENSG00000116584.24	ARHGEF2	protein_coding;retained_intron;nonsense_mediated_decay;protein_coding_CDS_not_defined	2311.2515123486	-1.10129804812309	0.0678125896864349	-16.2403184012804	2.61563027459466e-59	1.30272526216839e-56
ENSG00000146250.9	PRSS35	protein_coding	315.316040120013	-2.71193364953153	0.16720259655457	-16.2194469787821	3.67488644753938e-59	1.73661026851693e-56
ENSG00000172986.14	GXYLT2	protein_coding;retained_intron;nonsense_mediated_decay	869.951423160237	-1.60229658175614	0.098788646148176	-16.2194406364554	3.67526592533971e-59	1.73661026851693e-56
