gene_id	SRR1039508	SRR1039509	SRR1039512	SRR1039513	SRR1039516	SRR1039517	SRR1039520	SRR1039521
ENSG00000060971.21	633.221863554444	841.010958439752	806.370270874547	827.40849013685	778.736797250904	655.762016079406	646.783897475367	708.476212914111
ENSG00000060982.17	2679.55920669433	1628.15309040565	2472.73577033257	1990.56897216946	2212.98040126856	2555.26095175562	3242.09688419034	3898.45313667556
ENSG00000061273.20	2760.18808884536	4314.87428999319	2570.03565913818	3932.59069508529	2000.49249258655	3094.9111087457	2646.27652357032	4403.69940138915
ENSG00000061337.17	99.8814535964817	34.6999364212049	109.898097728849	56.7796059413312	82.5380338589353	55.7853144915354	93.4187336477575	47.5192723865811
ENSG00000061455.13	1194.3950645287	992.032760490599	1346.81657738571	702.533045557471	872.904458097208	594.399321343377	691.719238520755	993.065566858853
ENSG00000061656.13	47.0332486561792	87.5520311652377	98.740634413743	82.1926002197683	89.764154192936	126.860326573671	82.4081322273993	141.66858916925
ENSG00000061676.18	5221.58536101251	5677.36468850548	4543.10850879583	6931.94214152147	5342.97833302218	6148.96536712342	5883.67859762575	6615.14022004838
ENSG00000061794.15	489.666869154352	618.424013903114	537.234137715086	710.404884225952	522.314402255672	569.44057304045	567.78291320032	668.33569209957
ENSG00000061918.16	1771.46070300146	2364.05929398225	1576.58530390964	1848.95489002884	1287.63670620155	768.982186386691	1923.17209388098	1729.58009543363
ENSG00000061936.12	820.772042900004	779.737101149952	835.783546106465	785.185753270956	844.650491881139	748.40522041091	819.406992490105	848.885122291514
ENSG00000061938.22	670.390188758549	591.87377524079	483.732356102209	399.196239587778	562.777367832251	456.375376959137	466.883138335345	438.978153987098
ENSG00000061987.18	1326.76408825339	1258.79568223493	1551.56585668627	1338.14095627574	1343.40831150278	1314.84369577871	1580.81982532065	1091.17442372141
ENSG00000062038.17	0.417395002512063	12.1906665179881	12.7541225967006	3.37343794228697	17.8451895422254	0.888659834377826	17.1234286566333	10.2581832514901
ENSG00000062194.18	1165.68963770534	1020.40874194658	1150.13274837484	1002.64602554566	1153.84379356518	1031.81162194634	1173.96617188602	1008.54078092556
ENSG00000062282.17	16.5262335923781	22.6486562825027	9.68214249221907	13.183769171211	50.3147030702017	28.3953036735813	32.0963404640148	23.4316121999468
ENSG00000062370.19	265.087592071335	164.041605111666	133.772818014914	147.014554015349	150.336965251409	148.391807544605	142.252168994112	150.29391962821
ENSG00000062485.21	1946.75137506551	2027.22050849273	1766.80510059322	1853.18585784007	2077.31864014211	1723.06352241191	1804.4929521971	1768.54021644437
ENSG00000062582.16	746.724749619658	715.413576013415	603.486243603334	535.633005580732	663.58978719151	649.270575564263	583.786202837611	544.73978752276
ENSG00000062598.20	1238.42882301057	1476.30264742539	992.174890138411	1275.70688322615	1209.24783202239	1114.16141759899	1165.37730563311	1274.44246442244
ENSG00000062650.22	1118.53129579834	1103.84074007859	1011.42259154683	1275.83700985459	972.155452914113	1302.47474920751	1123.25917920964	1269.23272460983
ENSG00000062716.15	2622.57315903248	3720.44662844651	2824.23753187939	4401.61682506508	2911.34339511032	3531.12429708089	2313.11829308841	3488.35590184974
ENSG00000062725.12	1866.40706263279	1775.6632108567	1522.50165798214	1634.56409552787	2168.05047247307	1806.94759845395	1785.97011482716	1630.04898315461
ENSG00000062822.18	187.686802681023	137.780355222754	142.645152903019	81.4955103665607	169.257401820543	155.501003163953	146.639281102878	132.473185912543
ENSG00000063046.20	14648.7200261542	14342.7708962148	14048.8015330918	14233.5642244157	13693.2962625192	12713.6136656218	12998.5713651203	13616.9136999623
ENSG00000063127.16	16.7886664869625	19.0921538317645	18.7262754286087	42.6734231223325	36.7169025578023	13.2143651303419	22.677812232073	24.228569070057
ENSG00000063169.13	231.065356079341	308.050341775889	219.767585656486	322.920057479759	212.775211166104	307.594506847434	209.156171538221	284.693048053442
ENSG00000063176.18	280.491769464507	313.349022907715	336.910472059228	429.485038128249	329.124913809289	261.186804432126	256.528031649391	266.514163135666
ENSG00000063177.15	10099.0258146667	10929.9693511723	8177.4526716623	6482.22825730429	7632.96788189874	7347.21519342345	7249.7663630471	7212.53538205397
ENSG00000063180.11	66.7635180386748	65.6080884818268	170.409891146477	123.473624848735	135.246714036393	90.295158705217	174.814824161824	102.024377787015
ENSG00000063241.10	418.713915153749	398.636636237445	366.136494778113	306.833736548809	391.583656942165	452.260849921538	330.796180468211	311.135715946505
ENSG00000063244.16	2345.58159408104	1978.15300920486	2105.17324182386	1575.06121263521	2130.53631163178	2115.30013080192	2002.8689007299	1866.09899468936
ENSG00000063245.17	2634.8387296557	3081.04269794212	2226.28255339603	2400.07698473086	2030.5208383067	2386.50947291208	2014.54498859356	2444.05651841456
ENSG00000063322.17	1407.31239463347	1199.45914139919	1452.14772120536	1289.66345657966	1561.2744715272	1325.90019541618	1289.33180731536	1437.27738947998
ENSG00000063438.22	493.499559274527	371.804174974343	669.995441307099	534.315105036753	935.236202264508	730.067814217879	920.997206831375	600.677724180926
ENSG00000063587.16	543.898210988459	727.161549585511	450.236265111628	709.959696183124	562.163992507078	644.022394522635	553.895986784973	692.967323089926
ENSG00000063601.19	713.987046136552	811.92571581654	730.402157037265	705.384520399972	810.223088092543	660.976330040538	696.59442591549	740.701623040195
ENSG00000063660.11	5832.80278317018	3594.13729029991	5790.16187409369	3504.24555154603	4697.91864969213	4526.50995785197	4494.30378769995	4068.4614961662
ENSG00000063761.18	105.470181759413	109.963240118778	116.318985628416	87.7672823743707	108.166238218844	89.4492954898518	128.958513882649	134.795231671096
ENSG00000063854.15	320.738430604369	391.752408415445	381.885612298263	437.791946453452	365.74003192884	366.155070534477	425.034866985496	502.578923361305
ENSG00000063978.19	1188.79206626579	1097.78664422319	1106.81258568983	1251.26688187012	1140.5441343192	1159.35951188899	1154.86623711258	1157.76276416922
