gene_id	gene_name	gene_type	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	padj_plot	neg_log10_padj	direction	linear_fold_change
ENSG00000272841.1	MAP3K4-AS1	lncRNA	124.849590462186	-2.05765810890971	0.284544646582957	-7.23140685871175	4.78015890731782e-13	1.79414635731528e-11	1.79414635731528e-11	10.7461421323166	down	-4.16309969894184
ENSG00000108960.11	MMD	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	1783.38205409323	1.76406045021656	0.244013011584951	7.22937042888967	4.85238215138718e-13	1.81747354239356e-11	1.81747354239356e-11	10.7405319026016	up	3.39652730034694
ENSG00000138615.8	CILP	protein_coding;nonsense_mediated_decay	863.802830756991	1.37445070146257	0.190549662462008	7.21308389479097	5.46986903957611e-13	2.02407121809856e-11	2.02407121809856e-11	10.6937742106647	up	2.59269176761784
ENSG00000172465.16	TCEAL1	protein_coding;protein_coding_CDS_not_defined	461.076567820554	1.02221131024886	0.142247967883707	7.18612241325342	6.6657285541804e-13	2.44206850489933e-11	2.44206850489933e-11	10.6122421573926	up	2.03102966304724
ENSG00000178031.20	ADAMTSL1	protein_coding;retained_intron;nonsense_mediated_decay;protein_coding_CDS_not_defined	1432.85683528855	-1.0161710549558	0.141717581342879	-7.17039512900821	7.47816127012214e-13	2.72346948390931e-11	2.72346948390931e-11	10.5648774865719	down	-2.02254395295961
ENSG00000072163.22	LIMS2	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	688.014919966938	1.41948385839596	0.19834047165514	7.15680388652119	8.25797009841932e-13	2.99562742074156e-11	2.99562742074156e-11	10.5235122027142	up	2.67489796126123
ENSG00000106034.20	CPED1	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	2513.53962633284	1.11427354302803	0.155764533127649	7.15357675238483	8.45454761963292e-13	3.06091166079755e-11	3.06091166079755e-11	10.5141492041439	up	2.16485971962005
ENSG00000164104.14	HMGB2	protein_coding;retained_intron;nonsense_mediated_decay	1085.33475261756	1.25252831500226	0.175212515566927	7.1486235498047	8.7652339371152e-13	3.16717119594429e-11	3.16717119594429e-11	10.4993284609588	up	2.382586042132
ENSG00000128510.13	CPA4	protein_coding;protein_coding_CDS_not_defined;retained_intron	165.080171412599	-2.23999332011951	0.313382051409051	-7.14780348794032	8.81774177792149e-13	3.17990891357216e-11	3.17990891357216e-11	10.4975853199211	down	-4.72394877312176
ENSG00000189058.11	APOD	protein_coding;nonsense_mediated_decay;retained_intron	488.820654830623	1.06334468056763	0.148919327314129	7.14040749274019	9.3054639559413e-13	3.34271130175607e-11	3.34271130175607e-11	10.475901130278	up	2.08977074233815
ENSG00000155962.15	CLIC2	protein_coding;protein_coding_CDS_not_defined	436.287400302057	-1.22291845195195	0.171477561899412	-7.13165290202407	9.91707039618393e-13	3.54857812157043e-11	3.54857812157043e-11	10.449945629383	down	-2.33418426061042
ENSG00000160200.20	CBS	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	340.273047276888	1.07549596626143	0.150817561842278	7.1311056426317	9.95658609121942e-13	3.5489355607155e-11	3.5489355607155e-11	10.4499018862201	up	2.10744644030431
ENSG00000183801.10	OLFML1	protein_coding;retained_intron	1412.36926102714	-1.00976851567825	0.141700907013031	-7.12605541463043	1.0328614794356e-12	3.66735478671275e-11	3.66735478671275e-11	10.4356470735523	down	-2.01358798855262
ENSG00000049759.22	NEDD4L	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	1405.22597779358	-1.29366729818661	0.182300828456679	-7.09633252431449	1.28111023904835e-12	4.50540066511126e-11	4.50540066511126e-11	10.3462665811756	down	-2.45150431025928
ENSG00000123610.6	TNFAIP6	protein_coding;retained_intron	322.104362483039	-2.50855484382391	0.354815698808106	-7.07002213332338	1.54908987492423e-12	5.38615626700068e-11	5.38615626700068e-11	10.268721050681	down	-5.69049772116422
ENSG00000183570.19	PCBP3	protein_coding;protein_coding_CDS_not_defined;retained_intron	191.079853524267	1.72703349700127	0.244852218303889	7.05337084125507	1.74634608079338e-12	6.0152645938057e-11	6.0152645938057e-11	10.2207452645665	up	3.31046412694185
ENSG00000177706.11	FAM20C	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	2087.86284872706	1.10750174860843	0.157455701216401	7.03373545735463	2.01076199726132e-12	6.91311979207679e-11	6.91311979207679e-11	10.160325917501	up	2.15472200344569
ENSG00000129682.18	FGF13	protein_coding;nonsense_mediated_decay	336.552938093886	-1.61824422886382	0.230307214581718	-7.02645912245024	2.11840604373903e-12	7.26964368231338e-11	7.26964368231338e-11	10.1384868753304	down	-3.07001185972534
ENSG00000134138.24	MEIS2	nonsense_mediated_decay;protein_coding;retained_intron;protein_coding_CDS_not_defined	751.282985374473	-1.02284087278129	0.146590150636607	-6.97755523368611	3.00360749922704e-12	1.02122654973719e-10	1.02122654973719e-10	9.99087790298013	down	-2.03191615615423
ENSG00000117602.15	RCAN3	protein_coding;nonsense_mediated_decay	355.594296827908	1.1378169364452	0.163130862730877	6.97487230434315	3.06148762184601e-12	1.03898883785227e-10	1.03898883785227e-10	9.98338911816487	up	2.2004779823942
ENSG00000126861.5	OMG	protein_coding;protein_coding_CDS_not_defined;retained_intron	312.253277209608	-1.69463795043749	0.24347926286497	-6.9600915104516	3.4005177894057e-12	1.14560771157529e-10	1.14560771157529e-10	9.94096407160455	down	-3.23695643827344
ENSG00000025708.16	TYMP	protein_coding;retained_intron;nonsense_mediated_decay	209.45978989767	1.53493692173954	0.220749442492242	6.95329919935579	3.56840745165816e-12	1.19344124354186e-10	1.19344124354186e-10	9.92319895766576	up	2.8977576090796
ENSG00000067082.17	KLF6	protein_coding_CDS_not_defined;protein_coding;nonsense_mediated_decay	3305.77695674196	1.04312773831076	0.150329049298133	6.93896318230566	3.94988046930222e-12	1.31150265384327e-10	1.31150265384327e-10	9.88223082627201	up	2.0606903556749
ENSG00000103647.15	CORO2B	protein_coding;nonsense_mediated_decay	554.344519051017	-1.30597995247159	0.188824977601468	-6.91635168747632	4.63423100277222e-12	1.51956599500154e-10	1.51956599500154e-10	9.81828043369354	down	-2.472516163796
ENSG00000168994.15	PXDC1	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	1548.98891275642	1.38764602180875	0.200953013359904	6.90532577047501	5.0088349148195e-12	1.63657464202649e-10	1.63657464202649e-10	9.78606418230161	up	2.61651407890588
ENSG00000196616.17	ADH1B	protein_coding;retained_intron;nonsense_mediated_decay	47019.098398986	1.10685307987376	0.160406989280163	6.90027962522601	5.19002765874179e-12	1.69277574681936e-10	1.69277574681936e-10	9.77140057193814	up	2.15375340884747
ENSG00000163017.16	ACTG2	protein_coding;nonsense_mediated_decay;retained_intron	1187.92061277272	1.72236026974171	0.250439616876964	6.87734748687093	6.09772473011483e-12	1.9783251994112e-10	1.9783251994112e-10	9.7037023170355	up	3.29975810701067
ENSG00000214944.12	ARHGEF28	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	644.832164927453	1.08689884767653	0.158571112149384	6.85433073492352	7.16471481159165e-12	2.31228309190912e-10	2.31228309190912e-10	9.63595899649389	up	2.12416943492669
ENSG00000166793.13	YPEL4	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	174.998638958311	-1.35843046195649	0.199138726643363	-6.82152831271891	9.00770113001657e-12	2.89692698820149e-10	2.89692698820149e-10	9.53806245026423	down	-2.56406078196463
ENSG00000169855.22	ROBO1	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	1848.06539999007	-1.30736807006803	0.192387879174897	-6.79548044125752	1.07952162773132e-11	3.44176895429634e-10	3.44176895429634e-10	9.46321828718744	down	-2.4748962890332
ENSG00000165030.7	NFIL3	protein_coding	1467.84937645217	1.14410370732657	0.168829937073066	6.77666370764221	1.22982694283565e-11	3.89402936470367e-10	3.89402936470367e-10	9.40960077780811	up	2.21008783481839
ENSG00000070882.15	OSBPL3	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	1141.88239341703	-1.18235098420836	0.174525932748557	-6.77464354774023	1.24713354286435e-11	3.93800942047859e-10	3.93800942047859e-10	9.40472324928044	down	-2.26946302611083
ENSG00000124249.8	KCNK15	protein_coding	204.821612524524	-1.29887541118946	0.191728826921076	-6.77454419373323	1.24799083001926e-11	3.93800942047859e-10	3.93800942047859e-10	9.40472324928044	down	-2.46037020673555
ENSG00000154864.15	PIEZO2	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined;retained_intron	163.094722725756	-2.26586584428921	0.335038175817123	-6.76300794308886	1.35155824442691e-11	4.24301794349217e-10	4.24301794349217e-10	9.37232513162175	down	-4.80942974759645
ENSG00000085117.15	CD82	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	2387.70411580298	1.25817155061244	0.186087093510188	6.76119728068923	1.36856018787768e-11	4.28908624867516e-10	4.28908624867516e-10	9.36763522050211	up	2.39192399990282
ENSG00000147883.14	CDKN2B	protein_coding;retained_intron	513.120556379751	-1.34291955180081	0.199870033180773	-6.71896397088303	1.83021151589163e-11	5.70679150843502e-10	5.70679150843502e-10	9.24360799364873	down	-2.53664134539084
ENSG00000196950.16	SLC39A10	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined;retained_intron	926.575925365721	-1.0694953238921	0.159886311788612	-6.68909872226017	2.24549218284519e-11	6.97806575808957e-10	6.97806575808957e-10	9.15626494227672	down	-2.09869908277725
ENSG00000158716.11	DUSP23	protein_coding	163.039066967135	1.28435832194963	0.192216686217573	6.68182532548627	2.35984209611881e-11	7.30876809197941e-10	7.30876809197941e-10	9.13615581810939	up	2.43573692581759
ENSG00000150938.12	CRIM1	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	11867.5351238436	1.05634875322778	0.158597452972637	6.66056568644915	2.72775618737695e-11	8.40586806370943e-10	8.40586806370943e-10	9.07541743084886	up	2.07966154139128
ENSG00000125398.10	SOX9	protein_coding	575.749261867034	-1.30094261322943	0.195621178170291	-6.65031580628219	2.92464800639457e-11	8.99756485172608e-10	8.99756485172608e-10	9.0458750144005	down	-2.46389813728774
ENSG00000176928.9	GCNT4	protein_coding	473.059882298517	1.72071520018254	0.259040702084196	6.64264413406065	3.08105118665686e-11	9.40026676617759e-10	9.40026676617759e-10	9.02685982156679	up	3.29599761866045
ENSG00000019991.19	HGF	protein_coding;retained_intron	1233.77093684497	-1.00312824966677	0.151198167862603	-6.63452648829932	3.25545888281832e-11	9.9159663293514e-10	9.9159663293514e-10	9.00366495659176	down	-2.00434137996058
ENSG00000270885.3	RASL10B	protein_coding;protein_coding_CDS_not_defined	156.561504051053	1.26532868785617	0.1908793682944	6.62894423405995	3.38096270385745e-11	1.02474310372837e-09	1.02474310372837e-09	8.98938499569777	up	2.4038196966558
ENSG00000171033.15	PKIA	protein_coding	248.45189255648	-1.28300083786513	0.194175486886247	-6.60742948782586	3.91050334060639e-11	1.18135664853598e-09	1.18135664853598e-09	8.92761897020335	down	-2.43344613052528
ENSG00000081320.14	STK17B	protein_coding;nonsense_mediated_decay	1545.37842152118	1.03443318193458	0.156754013689944	6.59908577512197	4.13700921010905e-11	1.24569943993284e-09	1.24569943993284e-09	8.90458673081055	up	2.04830873132983
ENSG00000185338.9	SOCS1	protein_coding;nonsense_mediated_decay	239.577932580723	-1.19537582174945	0.18144373932841	-6.58813484650381	4.45386054680524e-11	1.33673847160467e-09	1.33673847160467e-09	8.87395355268494	down	-2.29004479968304
ENSG00000077063.12	CTTNBP2	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	347.366888750613	-1.05757657343995	0.160608505078617	-6.58481051748954	4.55465878161177e-11	1.36476832565108e-09	1.36476832565108e-09	8.86494106542229	down	-2.08143221175531
ENSG00000136960.15	ENPP2	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay;retained_intron	466.620429423568	-1.04974642829094	0.159623813940967	-6.57637731096418	4.82048398557788e-11	1.43973871776709e-09	1.43973871776709e-09	8.8417163160491	down	-2.07016595812893
ENSG00000105499.16	PLA2G4C	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	157.982757188974	-1.28546741467732	0.195707748351068	-6.56830107907325	5.08925600533998e-11	1.51510193322141e-09	1.51510193322141e-09	8.81955814765912	down	-2.43761015383396
ENSG00000244165.3	P2RY11	protein_coding;protein_coding_CDS_not_defined	127.293014763251	1.53409913908798	0.233832995245014	6.56066154171497	5.35695859813843e-11	1.58966236789847e-09	1.58966236789847e-09	8.79869510670423	up	2.89607535036743
ENSG00000049246.17	PER3	protein_coding;retained_intron;nonsense_mediated_decay	251.337254561861	-2.18614842480415	0.335238026134494	-6.52118272503816	6.97551433496295e-11	2.03715971734861e-09	2.03715971734861e-09	8.69097492011916	down	-4.550889083943
ENSG00000134294.16	SLC38A2	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	20754.8526525976	1.11475016860284	0.170961248450082	6.52048448820453	7.00806549870808e-11	2.04342770585748e-09	2.04342770585748e-09	8.68964072252423	up	2.16557504610352
ENSG00000097096.12	SYDE2	retained_intron;protein_coding;nonsense_mediated_decay	296.163917755207	1.34397112739037	0.206373349715889	6.51232888956154	7.39944831613098e-11	2.15413955086353e-09	2.15413955086353e-09	8.66672616538028	up	2.53849096879282
ENSG00000074590.15	NUAK1	protein_coding;nonsense_mediated_decay	417.230837141533	1.39882236732124	0.215013084511358	6.50575461721422	7.73043256763007e-11	2.24340805285491e-09	2.24340805285491e-09	8.64909172553186	up	2.63686254373896
ENSG00000116194.15	ANGPTL1	protein_coding;nonsense_mediated_decay	291.458329476175	2.01107275486563	0.309926716765755	6.48886541906491	8.64851757180758e-11	2.49023252833235e-09	2.49023252833235e-09	8.60376009826304	up	4.03081830999865
ENSG00000245812.6	LINC02202	lncRNA	233.87620640308	2.03182844660392	0.313976683734745	6.47127175953122	9.71814686050649e-11	2.79385351552907e-09	2.79385351552907e-09	8.55379636810915	up	4.08922783627805
ENSG00000167992.16	VWCE	nonsense_mediated_decay;protein_coding;retained_intron	270.503725296027	-1.37075359764429	0.212027876095158	-6.46496877150765	1.01319731075558e-10	2.90828661099748e-09	2.90828661099748e-09	8.53636279607949	down	-2.58605614551377
ENSG00000155324.12	GRAMD2B	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	874.93815573517	1.13310484803109	0.17543397726933	6.4588676929528	1.05489287440795e-10	3.02326063601706e-09	3.02326063601706e-09	8.51952441057783	up	2.19330256990496
ENSG00000101255.15	TRIB3	protein_coding	310.577307386209	-1.08907124388863	0.169117637894877	-6.43972596498532	1.196894015496e-10	3.37769723086683e-09	3.37769723086683e-09	8.47137928219453	down	-2.1273703980623
ENSG00000081052.15	COL4A4	protein_coding;retained_intron;protein_coding_CDS_not_defined	194.740875262046	1.51321313802075	0.235159037431172	6.43485002554345	1.23595304430474e-10	3.47727369472484e-09	3.47727369472484e-09	8.45876112483853	up	2.85445068546505
ENSG00000166979.15	EVA1C	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined;retained_intron	142.416214193977	1.36548232656525	0.212284861191226	6.43231137115907	1.25677950429462e-10	3.53047754651543e-09	3.53047754651543e-09	8.45216654622995	up	2.5766245406546
ENSG00000169908.14	TM4SF1	protein_coding;nonsense_mediated_decay	970.898406864325	1.17545258748688	0.183158970076552	6.4176632299013	1.38381953168483e-10	3.84630864704194e-09	3.84630864704194e-09	8.41495586873798	up	2.25863725499046
ENSG00000164105.6	SAP30	protein_coding;protein_coding_CDS_not_defined	577.219114531195	1.26907204387365	0.197836448868363	6.41475345485034	1.41050941996223e-10	3.91458849263011e-09	3.91458849263011e-09	8.40731388488907	up	2.41006497841849
ENSG00000288445.2	HPS5	protein_coding	365.031045754432	1.52097770618523	0.237212684337012	6.4118734225205	1.43742163663737e-10	3.97729818617921e-09	3.97729818617921e-09	8.40041184784791	up	2.86985472130751
ENSG00000154263.19	ABCA10	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined;retained_intron	168.504308510802	-1.49544338253434	0.233341231382949	-6.40882613703229	1.46644305526e-10	4.04545099136696e-09	4.04545099136696e-09	8.39303305572188	down	-2.81950789468325
ENSG00000166592.15	RRAD	protein_coding;retained_intron;nonsense_mediated_decay	115.067108066219	-1.45758549746191	0.227514667586313	-6.40655617031344	1.48843289215739e-10	4.09997628350916e-09	4.09997628350916e-09	8.38721865546829	down	-2.74648325790955
ENSG00000137266.16	SLC22A23	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	214.583691096225	-1.26891058029671	0.198258683403021	-6.40027744821273	1.55094863074375e-10	4.25944580735408e-09	4.25944580735408e-09	8.37064690288434	down	-2.40979526380376
ENSG00000119711.15	ALDH6A1	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	741.679848158588	1.13069314676207	0.176897519032457	6.39179765180662	1.63946764837255e-10	4.48916936466706e-09	4.48916936466706e-09	8.34783400948968	up	2.18963916794194
ENSG00000168781.26	PPIP5K1	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined;retained_intron	316.123705377456	-1.19288174098714	0.187404343820703	-6.36528330489722	1.94929599024683e-10	5.26710066103646e-09	5.26710066103646e-09	8.27842838163968	down	-2.28608927034945
ENSG00000143196.7	DPT	protein_coding;nonsense_mediated_decay	1749.53123026707	1.07174829193793	0.168762537543798	6.35062915938781	2.1443607955586e-10	5.75200593021163e-09	5.75200593021163e-09	8.24018067487537	up	2.10197905235423
ENSG00000087448.13	KLHL42	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	1073.91701768541	1.02484831522699	0.162398064264575	6.31071755607461	2.77744674539425e-10	7.34329822440822e-09	7.34329822440822e-09	8.1341088339623	up	2.0347454400819
ENSG00000211448.15	DIO2	protein_coding;nonsense_mediated_decay;protein_coding_CDS_not_defined	685.429090661911	1.73059361944908	0.275703324507529	6.2770139697819	3.45137084579043e-10	9.04720653573628e-09	9.04720653573628e-09	8.04348549520262	up	3.31864341012595
ENSG00000129048.9	ACKR4	protein_coding;nonsense_mediated_decay	1606.90997989843	-1.40683430846303	0.224338092686552	-6.2710451516082	3.5863259292367e-10	9.3610218447555e-09	9.3610218447555e-09	8.02867674129221	down	-2.6515469765938
ENSG00000141298.20	SSH2	protein_coding;retained_intron;nonsense_mediated_decay	2117.31226140334	1.14966677442651	0.183519365983658	6.26455288936035	3.73896644364249e-10	9.74563983358469e-09	9.74563983358469e-09	8.0111896427369	up	2.21862643911337
ENSG00000167549.21	CORO6	protein_coding;retained_intron;nonsense_mediated_decay;protein_coding_CDS_not_defined	2003.47688224455	2.27751282824889	0.364066055967424	6.25576812481712	3.95564100368353e-10	1.02668383684338e-08	1.02668383684338e-08	7.98856327505301	up	4.8484137790541
ENSG00000167642.15	SPINT2	protein_coding;retained_intron;nonsense_mediated_decay	106.44623263491	1.81413338499507	0.290180278491527	6.25174596435589	4.05889230815063e-10	1.05200094872855e-08	1.05200094872855e-08	7.97798386852126	up	3.51648334660952
ENSG00000235513.2	L3MBTL2-AS1	lncRNA	107.598803786297	-1.80295158667024	0.289003926206611	-6.23850205198008	4.4178082997144e-10	1.13386311068436e-08	1.13386311068436e-08	7.94543937389367	down	-3.48933372758185
ENSG00000246763.8	RGMB-AS1	lncRNA	145.730052434506	-1.39953839829829	0.224626050425371	-6.23052578117278	4.64872315669411e-10	1.19146968472266e-08	1.19146968472266e-08	7.92391700319177	down	-2.63817158260541
ENSG00000070669.19	ASNS	protein_coding;nonsense_mediated_decay;retained_intron	418.346425205049	-1.01860022214357	0.163549848083788	-6.22807195529605	4.72210197065388e-10	1.2052478547813e-08	1.2052478547813e-08	7.91892363284431	down	-2.02595232122417
ENSG00000278621.1	THBS1-AS1	lncRNA	100.828171257299	1.63134719743579	0.263935272550769	6.18086086664294	6.37529859950364e-10	1.6005994903495e-08	1.6005994903495e-08	7.79571732572673	up	3.09802158824753
ENSG00000177606.9	JUN	protein_coding;nonsense_mediated_decay	3223.47529253455	-1.17821573764677	0.190879680820014	-6.17255714482123	6.71942294690616e-10	1.68012925462126e-08	1.68012925462126e-08	7.77465730612565	down	-2.26296729986321
ENSG00000167645.19	YIF1B	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	648.668764584297	1.12932586773633	0.183309197298593	6.1607703507466	7.23919106120347e-10	1.80275422805213e-08	1.80275422805213e-08	7.74406347720231	up	2.18756497388258
ENSG00000135472.11	FAIM2	protein_coding;nonsense_mediated_decay	165.660046760139	-1.7935921767898	0.291478242610694	-6.15343416621793	7.58228597426324e-10	1.88310466217955e-08	1.88310466217955e-08	7.72512554140455	down	-3.46677012372535
ENSG00000156804.9	FBXO32	retained_intron;protein_coding;nonsense_mediated_decay	3758.07255628983	1.11309272145367	0.182131860906608	6.11146625259834	9.87198801838197e-10	2.41594947148397e-08	2.41594947148397e-08	7.61691215303318	up	2.16308854336606
ENSG00000170485.19	NPAS2	protein_coding;protein_coding_CDS_not_defined;retained_intron;nonsense_mediated_decay	390.136664670878	1.02784376938718	0.168217249993689	6.11021621995209	9.94962479993327e-10	2.43171997099695e-08	2.43171997099695e-08	7.61408643846712	up	2.0389745518372
ENSG00000137801.13	THBS1	protein_coding;retained_intron	97383.1998069737	1.84665798264835	0.303132117009502	6.09192454058063	1.11561272195476e-09	2.70863125694102e-08	2.70863125694102e-08	7.56725011419013	up	3.59666049309897
ENSG00000103710.12	RASL12	protein_coding;nonsense_mediated_decay	1066.48946071724	-1.03454680729004	0.170655244898044	-6.0622034084456	1.34269254089769e-09	3.23439714296243e-08	3.23439714296243e-08	7.49020665529923	down	-2.04847006062432
ENSG00000145362.23	ANK2	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	2052.98678838331	-1.01748237286842	0.16914024208719	-6.01561379073773	1.79206365059286e-09	4.25021222047944e-08	4.25021222047944e-08	7.37158938433037	down	-2.02438315233595
ENSG00000106809.13	OGN	protein_coding;protein_coding_CDS_not_defined	1093.55974671939	-1.37322034815464	0.228421831279839	-6.01177365780031	1.83504416979499e-09	4.34097483452916e-08	4.34097483452916e-08	7.36241273184312	down	-2.59048162134388
ENSG00000181826.12	RELL1	protein_coding;nonsense_mediated_decay	408.995274694884	1.11807956070656	0.186717900714168	5.98806839853097	2.12347767096994e-09	4.97855553697634e-08	4.97855553697634e-08	7.30289664385	up	2.17057844195894
ENSG00000077264.19	PAK3	protein_coding;protein_coding_CDS_not_defined	201.728546587294	-1.01183923306329	0.169043269111231	-5.98568188123183	2.15485171377427e-09	5.04569344109685e-08	5.04569344109685e-08	7.29707913924936	down	-2.01648019049831
ENSG00000107968.12	MAP3K8	protein_coding;retained_intron	720.652585190521	1.06321927084511	0.177720615454773	5.98253201028147	2.19695317250929e-09	5.13774785063466e-08	5.13774785063466e-08	7.28922721376471	up	2.08958909190548
ENSG00000196850.8	PPTC7	protein_coding;retained_intron;nonsense_mediated_decay	530.725719568165	1.2103432257047	0.203817594161021	5.93836479469236	2.87878921528446e-09	6.63959044546458e-08	6.63959044546458e-08	7.17785870869831	up	2.31392679923852
ENSG00000124225.17	PMEPA1	protein_coding;protein_coding_CDS_not_defined	147.459083999844	-1.25962411252185	0.213345505726667	-5.90415114783645	3.54467073115147e-09	8.14478706155352e-08	8.14478706155352e-08	7.08912026546243	down	-2.3943334955142
ENSG00000185112.6	FAM43A	protein_coding	722.989612001106	1.16400010601742	0.197206071069222	5.90245573935116	3.58130215586626e-09	8.21791717184061e-08	8.21791717184061e-08	7.08523824029413	up	2.24077859305348
ENSG00000157617.19	C2CD2	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	994.878531645279	1.13800046861329	0.193456470191275	5.88246269296718	4.04206467264653e-09	9.21870888459534e-08	9.21870888459534e-08	7.03532989928907	up	2.20075793357791
ENSG00000090376.13	IRAK3	protein_coding;nonsense_mediated_decay	665.118273774145	1.00996197644677	0.172160199212586	5.86640803778144	4.45337078997939e-09	1.00819062552506e-07	1.00819062552506e-07	6.99645734508639	up	2.01385802233564
ENSG00000168621.17	GDNF	protein_coding	236.181472132592	1.79344754258804	0.306137198726107	5.85831303758873	4.67592632400093e-09	1.05211196945896e-07	1.05211196945896e-07	6.97793803857533	up	3.46642258777208
ENSG00000161381.16	PLXDC1	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	651.8637878728	-1.46844873878878	0.250886975674271	-5.85302897785848	4.82699981700283e-09	1.08345861909535e-07	1.08345861909535e-07	6.96518767118471	down	-2.76724185268742
ENSG00000100592.17	DAAM1	protein_coding;retained_intron;protein_coding_CDS_not_defined	784.72704273168	-1.12803389228418	0.192846981297685	-5.84937282758348	4.93429972053729e-09	1.10485146111861e-07	1.10485146111861e-07	6.95669610564652	down	-2.18560682262006
ENSG00000113739.12	STC2	protein_coding;retained_intron;protein_coding_CDS_not_defined	17579.6821328928	1.12549823345444	0.19271447042976	5.8402372740591	5.21265284501774e-09	1.16434868639984e-07	1.16434868639984e-07	6.93391694245038	up	2.18176880716502
ENSG00000164330.20	EBF1	protein_coding;protein_coding_CDS_not_defined;retained_intron	935.268162666861	1.03017058182285	0.176926244436596	5.82259904460935	5.79394418879532e-09	1.28794696635851e-07	1.28794696635851e-07	6.89010201950109	up	2.04226571118458
ENSG00000135678.14	CPM	protein_coding;nonsense_mediated_decay;retained_intron;protein_coding_CDS_not_defined	972.103987896257	1.51364772550474	0.259990883959117	5.8219261477751	5.81732559224516e-09	1.29158645799872e-07	1.29158645799872e-07	6.88887651711358	up	2.8553106699845
ENSG00000272870.5	SAP30-DT	lncRNA	183.419741970758	1.04562655545949	0.179824681821725	5.8146998780518	6.07427668456241e-09	1.34539387912399e-07	1.34539387912399e-07	6.87115055247358	up	2.06426266322165
ENSG00000182010.13	RTKN2	protein_coding;nonsense_mediated_decay	137.533146625424	-1.65750906303573	0.285724649441361	-5.80107129810619	6.58925733791394e-09	1.45421358350992e-07	1.45421358350992e-07	6.8373718030178	down	-3.15471365826189
ENSG00000143028.11	SYPL2	protein_coding;protein_coding_CDS_not_defined;nonsense_mediated_decay	107.532318617251	1.39706077488737	0.240874108658542	5.79996240636976	6.632978811214e-09	1.4621116451322e-07	1.4621116451322e-07	6.83501946389416	up	2.63364478654877
ENSG00000123358.22	NR4A1	protein_coding;retained_intron;protein_coding_CDS_not_defined;nonsense_mediated_decay	262.944776351413	1.39398678449485	0.240947523257737	5.78543728380113	7.23239409086486e-09	1.58100306413354e-07	1.58100306413354e-07	6.80106728836317	up	2.6280391805871
ENSG00000105711.16	SCN1B	protein_coding;retained_intron;nonsense_mediated_decay	117.622409851478	-1.28183301936904	0.221830567814699	-5.77843275611946	7.53996671821852e-09	1.64628562421008e-07	1.64628562421008e-07	6.78349481416807	down	-2.43147712568038
ENSG00000068831.21	RASGRP2	protein_coding;nonsense_mediated_decay;retained_intron	113.58307849459	1.5820081744318	0.273985005158384	5.77406845136389	7.73799771166515e-09	1.68752451870492e-07	1.68752451870492e-07	6.77274990841641	up	2.99386293701727
ENSG00000128602.13	SMO	protein_coding;nonsense_mediated_decay;retained_intron	293.127216320056	-1.02446792842706	0.177579592230968	-5.76906341295452	7.97133071718703e-09	1.73430557799672e-07	1.73430557799672e-07	6.76087437909423	down	-2.03420902160332
ENSG00000137872.19	SEMA6D	protein_coding;retained_intron	291.717976195949	-1.3241727342112	0.229628944430116	-5.76657588832052	8.0898290789464e-09	1.75198598768279e-07	1.75198598768279e-07	6.75646937162478	down	-2.50389269101314
